x, y, label169.5,1411.5,0
652.5,888.5,15
652.5,887.5,15
653.5,887.5,15
654.5,887.5,15
654.5,886.5,15
655.5,886.5,15
656.5,886.5,15
657.5,886.5,15
657.5,887.5,15
658.5,887.5,15
659.5,887.5,15
659.5,886.5,15
660.5,886.5,15
660.5,887.5,15
661.5,887.5,15
661.5,886.5,15
662.5,886.5,15
662.5,885.5,15
663.5,885.5,15
663.5,884.5,15
650.5,863.5,16
651.5,863.5,16
651.5,862.5,16
652.5,862.5,16
653.5,862.5,16
653.5,861.5,16
654.5,861.5,16
654.5,860.5,16
655.5,860.5,16
655.5,859.5,16
656.5,859.5,16
656.5,860.5,16
657.5,860.5,16
658.5,860.5,16
656.5,939.5,17
657.5,939.5,17
658.5,939.5,17
658.5,860.5,18
658.5,859.5,18
659.5,859.5,18
659.5,858.5,18
660.5,858.5,18
660.5,857.5,18
658.5,939.5,19
659.5,939.5,19
659.5,938.5,19
660.5,938.5,19
660.5,857.5,20
661.5,857.5,20
661.5,856.5,20
662.5,856.5,20
663.5,856.5,20
664.5,856.5,20
664.5,857.5,20
665.5,857.5,20
666.5,857.5,20
666.5,856.5,20
667.5,856.5,20
667.5,857.5,20
668.5,857.5,20
668.5,856.5,20
669.5,856.5,20
669.5,855.5,20
670.5,855.5,20
670.5,854.5,20
671.5,854.5,20
671.5,853.5,20
672.5,853.5,20
672.5,852.5,20
673.5,852.5,20
674.5,852.5,20
674.5,851.5,20
675.5,851.5,20
675.5,852.5,20
676.5,852.5,20
676.5,851.5,20
677.5,851.5,20
677.5,850.5,20
678.5,850.5,20
679.5,850.5,20
660.5,938.5,21
661.5,938.5,21
662.5,938.5,21
662.5,937.5,21
663.5,937.5,21
664.5,937.5,21
664.5,936.5,21
665.5,936.5,21
666.5,936.5,21
666.5,935.5,21
663.5,884.5,22
664.5,884.5,22
665.5,884.5,22
665.5,883.5,22
663.5,979.5,23
663.5,980.5,23
665.5,883.5,24
666.5,883.5,24
667.5,883.5,24
668.5,883.5,24
669.5,883.5,24
669.5,882.5,24
670.5,882.5,24
670.5,881.5,24
671.5,881.5,24
672.5,881.5,24
673.5,881.5,24
666.5,935.5,25
667.5,935.5,25
668.5,935.5,25
668.5,936.5,25
669.5,936.5,25
670.5,936.5,25
673.5,881.5,26
674.5,881.5,26
675.5,881.5,26
675.5,880.5,26
676.5,880.5,26
676.5,879.5,26
677.5,879.5,26
678.5,879.5,26
679.5,879.5,26
680.5,879.5,26
680.5,878.5,26
681.5,878.5,26
682.5,878.5,26
683.5,878.5,26
683.5,877.5,26
684.5,877.5,26
685.5,877.5,26
685.5,876.5,26
686.5,876.5,26
686.5,875.5,26
687.5,875.5,26
687.5,874.5,26
688.5,874.5,26
688.5,875.5,26
689.5,875.5,26
689.5,874.5,26
690.5,874.5,26
691.5,874.5,26
692.5,874.5,26
693.5,874.5,26
694.5,874.5,26
679.5,850.5,27
680.5,850.5,27
680.5,849.5,27
681.5,849.5,27
688.5,1061.5,28
688.5,1060.5,28
689.5,1060.5,28
694.5,874.5,29
695.5,874.5,29
695.5,873.5,29
696.5,873.5,29
696.5,872.5,29
697.5,872.5,29
698.5,872.5,29
698.5,871.5,29
699.5,871.5,29
699.5,870.5,29
699.5,869.5,29
699.5,868.5,29
700.5,868.5,29
701.5,868.5,29
701.5,867.5,29
701.5,866.5,29
701.5,865.5,29
701.5,865.5,30
702.5,865.5,30
702.5,864.5,30
703.5,864.5,30
703.5,863.5,30
703.5,862.5,30
704.5,862.5,30
704.5,862.5,31
704.5,863.5,31
705.5,863.5,31
705.5,864.5,31
706.5,864.5,31
707.5,864.5,31
708.5,864.5,31
708.5,865.5,31
709.5,865.5,31
710.5,865.5,31
711.5,865.5,31
712.5,865.5,31
713.5,865.5,31
713.5,864.5,31
714.5,864.5,31
715.5,864.5,31
715.5,863.5,31
708.5,919.5,32
708.5,918.5,32
708.5,917.5,32
707.5,917.5,32
707.5,916.5,32
708.5,916.5,32
708.5,915.5,32
709.5,915.5,32
709.5,914.5,32
710.5,914.5,32
711.5,914.5,32
711.5,913.5,32
712.5,913.5,32
712.5,912.5,32
713.5,912.5,32
714.5,912.5,32
714.5,911.5,32
714.5,910.5,32
715.5,910.5,32
715.5,909.5,32
716.5,909.5,32
716.5,908.5,32
717.5,908.5,32
718.5,908.5,32
718.5,909.5,32
719.5,909.5,32
720.5,909.5,32
720.5,908.5,32
721.5,908.5,32
722.5,908.5,32
715.5,863.5,33
716.5,863.5,33
716.5,862.5,33
717.5,862.5,33
717.5,861.5,33
718.5,861.5,33
718.5,861.5,34
719.5,861.5,34
719.5,860.5,34
720.5,860.5,34
721.5,860.5,34
721.5,859.5,34
721.5,859.5,35
721.5,858.5,35
722.5,858.5,35
723.5,858.5,35
724.5,858.5,35
746.5,824.5,36
747.5,824.5,36
748.5,824.5,36
748.5,824.5,37
749.5,824.5,37
749.5,823.5,37
749.5,744.5,38
750.5,744.5,38
750.5,743.5,38
751.5,743.5,38
751.5,744.5,38
752.5,744.5,38
752.5,743.5,38
753.5,743.5,38
754.5,743.5,38
755.5,743.5,38
756.5,743.5,38
749.5,823.5,39
750.5,823.5,39
751.5,823.5,39
751.5,822.5,39
752.5,822.5,39
753.5,822.5,39
753.5,821.5,39
754.5,821.5,39
755.5,821.5,39
756.5,821.5,39
756.5,820.5,39
756.5,743.5,40
757.5,743.5,40
758.5,743.5,40
759.5,743.5,40
760.5,743.5,40
760.5,742.5,40
761.5,742.5,40
761.5,741.5,40
762.5,741.5,40
763.5,741.5,40
764.5,741.5,40
764.5,742.5,40
765.5,742.5,40
765.5,741.5,40
766.5,741.5,40
766.5,740.5,40
767.5,740.5,40
768.5,740.5,40
768.5,741.5,40
769.5,741.5,40
770.5,741.5,40
771.5,741.5,40
771.5,740.5,40
772.5,740.5,40
773.5,740.5,40
774.5,740.5,40
775.5,740.5,40
775.5,739.5,40
771.5,737.5,41
772.5,737.5,41
773.5,737.5,41
773.5,738.5,41
774.5,738.5,41
774.5,737.5,41
775.5,737.5,41
775.5,738.5,41
775.5,739.5,41
773.5,835.5,42
773.5,836.5,42
774.5,836.5,42
774.5,837.5,42
773.5,837.5,42
773.5,838.5,42
774.5,838.5,42
774.5,839.5,42
773.5,839.5,42
773.5,840.5,42
773.5,841.5,42
775.5,739.5,43
776.5,739.5,43
776.5,740.5,43
776.5,740.5,44
777.5,740.5,44
777.5,739.5,44
778.5,739.5,44
778.5,738.5,44
779.5,738.5,44
780.5,738.5,44
781.5,738.5,44
781.5,738.5,45
782.5,738.5,45
783.5,738.5,45
784.5,738.5,45
784.5,737.5,45
785.5,737.5,45
786.5,737.5,45
787.5,737.5,45
787.5,736.5,45
788.5,736.5,45
789.5,736.5,45
790.5,736.5,45
791.5,736.5,45
792.5,736.5,45
792.5,735.5,45
793.5,735.5,45
794.5,735.5,45
795.5,735.5,45
795.5,734.5,45
796.5,734.5,45
796.5,733.5,45
797.5,733.5,45
798.5,733.5,45
799.5,733.5,45
799.5,732.5,45
800.5,732.5,45
801.5,732.5,45
802.5,732.5,45
803.5,732.5,45
803.5,731.5,45
804.5,731.5,45
804.5,732.5,45
805.5,732.5,45
806.5,732.5,45
807.5,732.5,45
804.5,834.5,46
804.5,833.5,46
804.5,832.5,46
805.5,832.5,46
806.5,832.5,46
807.5,832.5,46
807.5,831.5,46
900.5,1391.5,47
901.5,1391.5,47
901.5,1391.5,48
901.5,1390.5,48
902.5,1390.5,48
902.5,1389.5,48
902.5,1388.5,48
902.5,1387.5,48
902.5,1386.5,48
903.5,1386.5,48
903.5,1385.5,48
904.5,1385.5,48
904.5,1384.5,48
904.5,1384.5,49
904.5,1383.5,49
905.5,1383.5,49
906.5,1383.5,49
907.5,1383.5,49
908.5,1383.5,49
908.5,1382.5,49
909.5,1382.5,49
909.5,1381.5,49
909.5,1380.5,49
909.5,1380.5,50
909.5,1379.5,50
910.5,1379.5,50
910.5,1380.5,50
911.5,1380.5,50
912.5,1380.5,50
913.5,1380.5,50
914.5,1380.5,50
914.5,1379.5,50
915.5,1379.5,50
916.5,1379.5,50
916.5,1379.5,51
916.5,1378.5,51
917.5,1378.5,51
917.5,1377.5,51
917.5,1376.5,51
918.5,1376.5,51
918.5,1375.5,51
918.5,1374.5,51
919.5,1374.5,51
919.5,1373.5,51
919.5,1372.5,51
919.5,1371.5,51
920.5,1371.5,51
920.5,1370.5,51
921.5,1370.5,51
921.5,1369.5,51
922.5,1369.5,51
922.5,1368.5,51
922.5,1367.5,51
923.5,1367.5,51
923.5,1366.5,51
922.5,1366.5,51
922.5,1365.5,51
966.5,1796.5,52
966.5,1797.5,52
966.5,1798.5,52
966.5,1799.5,52
966.5,1800.5,52
982.5,1796.5,53
982.5,1797.5,53
983.5,1797.5,53
983.5,1798.5,53
983.5,1799.5,53
983.5,1800.5,53
1005.5,1185.5,54
1006.5,1185.5,54
1007.5,1185.5,54
1007.5,1184.5,54
1008.5,1184.5,54
1008.5,1183.5,54
1008.5,1182.5,54
1009.5,1182.5,54
1009.5,1181.5,54
1010.5,1181.5,54
1010.5,1180.5,54
1010.5,1179.5,54
1009.5,1179.5,54
1009.5,1178.5,54
1010.5,1178.5,54
1010.5,1177.5,54
1010.5,1176.5,54
1010.5,1175.5,54
1009.5,1175.5,54
1048.5,772.5,55
1048.5,773.5,55
1049.5,773.5,55
1050.5,773.5,55
1051.5,773.5,55
1051.5,772.5,55
1052.5,772.5,55
1053.5,772.5,55
1054.5,772.5,55
1054.5,773.5,55
1055.5,773.5,55
1055.5,774.5,55
1056.5,774.5,55
1056.5,775.5,55
1057.5,775.5,55
1057.5,776.5,55
1057.5,777.5,55
1057.5,778.5,55
1057.5,779.5,55
1058.5,779.5,55
1049.5,1360.5,56
1049.5,1359.5,56
1050.5,1359.5,56
1050.5,1358.5,56
1051.5,1358.5,56
1052.5,1358.5,56
1049.5,1360.5,57
1050.5,1360.5,57
1050.5,1361.5,57
1049.5,1361.5,57
1049.5,1362.5,57
1050.5,1362.5,57
1050.5,1363.5,57
1050.5,1364.5,57
1050.5,1365.5,57
1049.5,1365.5,57
1049.5,1366.5,57
1050.5,1366.5,57
1050.5,1367.5,57
1049.5,1367.5,57
1049.5,1368.5,57
1051.5,379.5,58
1052.5,379.5,58
1052.5,378.5,58
1053.5,378.5,58
1054.5,378.5,58
1055.5,378.5,58
1055.5,379.5,58
1056.5,379.5,58
1053.5,673.5,59
1054.5,673.5,59
1054.5,672.5,59
1055.5,672.5,59
1056.5,672.5,59
1056.5,671.5,59
1057.5,671.5,59
1058.5,671.5,59
1059.5,671.5,59
1060.5,671.5,59
1060.5,670.5,59
1061.5,670.5,59
1061.5,670.5,60
1062.5,670.5,60
1063.5,670.5,60
1064.5,670.5,60
1065.5,670.5,60
1065.5,669.5,60
1066.5,669.5,60
1067.5,669.5,60
1068.5,669.5,60
1069.5,669.5,60
1070.5,669.5,60
1071.5,669.5,60
1072.5,669.5,60
1073.5,669.5,60
1074.5,669.5,60
1062.5,391.5,61
1062.5,392.5,61
1062.5,393.5,61
1061.5,393.5,61
1061.5,394.5,61
1062.5,394.5,61
1062.5,395.5,61
1063.5,395.5,61
1063.5,396.5,61
1063.5,397.5,61
1063.5,398.5,61
1063.5,399.5,61
1064.5,399.5,61
1064.5,400.5,61
1063.5,62.5,62
1063.5,63.5,62
1064.5,63.5,62
1064.5,64.5,62
1065.5,64.5,62
1065.5,63.5,62
1066.5,63.5,62
1066.5,64.5,62
1067.5,64.5,62
1068.5,64.5,62
1068.5,65.5,62
1068.5,66.5,62
1069.5,66.5,62
1069.5,67.5,62
1070.5,67.5,62
1070.5,68.5,62
1071.5,68.5,62
1072.5,68.5,62
1072.5,69.5,62
1073.5,69.5,62
1073.5,70.5,62
1074.5,70.5,62
1075.5,70.5,62
1064.5,400.5,63
1065.5,400.5,63
1066.5,400.5,63
1067.5,400.5,63
1068.5,400.5,63
1068.5,401.5,63
1069.5,401.5,63
1070.5,401.5,63
1071.5,401.5,63
1072.5,401.5,63
1073.5,401.5,63
1073.5,402.5,63
1074.5,402.5,63
1075.5,402.5,63
1076.5,402.5,63
1077.5,402.5,63
1078.5,402.5,63
1065.5,286.5,64
1065.5,287.5,64
1066.5,287.5,64
1066.5,288.5,64
1067.5,288.5,64
1067.5,289.5,64
1068.5,289.5,64
1068.5,290.5,64
1069.5,290.5,64
1069.5,291.5,64
1068.5,291.5,64
1068.5,292.5,64
1068.5,293.5,64
1068.5,294.5,64
1068.5,295.5,64
1068.5,296.5,64
1068.5,297.5,64
1068.5,298.5,64
1068.5,299.5,64
1069.5,299.5,64
1069.5,300.5,64
1069.5,301.5,64
1069.5,302.5,64
1069.5,303.5,64
1069.5,304.5,64
1069.5,305.5,64
1069.5,306.5,64
1066.5,308.5,65
1066.5,309.5,65
1066.5,310.5,65
1066.5,311.5,65
1067.5,311.5,65
1067.5,312.5,65
1067.5,313.5,65
1066.5,313.5,65
1066.5,314.5,65
1067.5,314.5,65
1067.5,315.5,65
1068.5,315.5,65
1067.5,1059.5,66
1067.5,1058.5,66
1067.5,1057.5,66
1068.5,1057.5,66
1068.5,1056.5,66
1069.5,1056.5,66
1069.5,1055.5,66
1069.5,1054.5,66
1070.5,1054.5,66
1071.5,1054.5,66
1071.5,1053.5,66
1072.5,1053.5,66
1072.5,1052.5,66
1072.5,1051.5,66
1073.5,1051.5,66
1073.5,1050.5,66
1073.5,1049.5,66
1067.5,1059.5,67
1067.5,1060.5,67
1073.5,1049.5,68
1074.5,1049.5,68
1075.5,1049.5,68
1075.5,1048.5,68
1076.5,1048.5,68
1076.5,1047.5,68
1077.5,1047.5,68
1077.5,1046.5,68
1077.5,1045.5,68
1078.5,1045.5,68
1078.5,1044.5,68
1074.5,1.5,69
1073.5,1.5,69
1073.5,2.5,69
1073.5,3.5,69
1074.5,3.5,69
1074.5,3.5,70
1075.5,3.5,70
1075.5,4.5,70
1076.5,4.5,70
1077.5,4.5,70
1078.5,4.5,70
1079.5,4.5,70
1080.5,4.5,70
1080.5,5.5,70
1081.5,5.5,70
1081.5,4.5,70
1082.5,4.5,70
1083.5,4.5,70
1083.5,5.5,70
1084.5,5.5,70
1085.5,5.5,70
1074.5,669.5,71
1074.5,668.5,71
1075.5,668.5,71
1076.5,668.5,71
1077.5,668.5,71
1078.5,668.5,71
1078.5,667.5,71
1079.5,667.5,71
1079.5,666.5,71
1080.5,666.5,71
1080.5,665.5,71
1077.5,218.5,72
1077.5,219.5,72
1077.5,220.5,72
1077.5,221.5,72
1078.5,221.5,72
1078.5,222.5,72
1077.5,222.5,72
1077.5,223.5,72
1078.5,223.5,72
1078.5,224.5,72
1079.5,224.5,72
1079.5,225.5,72
1080.5,225.5,72
1077.5,218.5,73
1078.5,218.5,73
1078.5,217.5,73
1079.5,217.5,73
1080.5,217.5,73
1077.5,404.5,74
1077.5,403.5,74
1078.5,403.5,74
1078.5,402.5,74
1078.5,402.5,75
1079.5,402.5,75
1079.5,401.5,75
1080.5,401.5,75
1081.5,401.5,75
1082.5,401.5,75
1083.5,401.5,75
1084.5,401.5,75
1084.5,400.5,75
1085.5,400.5,75
1086.5,400.5,75
1078.5,1041.5,76
1078.5,1042.5,76
1078.5,1043.5,76
1078.5,1044.5,76
1078.5,1041.5,77
1079.5,1041.5,77
1080.5,1041.5,77
1080.5,1040.5,77
1080.5,1039.5,77
1081.5,1039.5,77
1081.5,1038.5,77
1081.5,1037.5,77
1082.5,1037.5,77
1082.5,1036.5,77
1083.5,1036.5,77
1083.5,1035.5,77
1080.5,217.5,78
1080.5,216.5,78
1080.5,215.5,78
1080.5,214.5,78
1081.5,214.5,78
1081.5,213.5,78
1082.5,213.5,78
1082.5,212.5,78
1083.5,212.5,78
1084.5,212.5,78
1085.5,212.5,78
1086.5,212.5,78
1086.5,213.5,78
1087.5,213.5,78
1080.5,225.5,79
1081.5,225.5,79
1082.5,225.5,79
1083.5,225.5,79
1083.5,224.5,79
1084.5,224.5,79
1085.5,224.5,79
1085.5,223.5,79
1086.5,223.5,79
1087.5,223.5,79
1088.5,223.5,79
1088.5,222.5,79
1089.5,222.5,79
1089.5,221.5,79
1080.5,665.5,80
1081.5,665.5,80
1081.5,666.5,80
1082.5,666.5,80
1083.5,666.5,80
1084.5,666.5,80
1085.5,666.5,80
1086.5,666.5,80
1087.5,666.5,80
1088.5,666.5,80
1089.5,666.5,80
1089.5,665.5,80
1090.5,665.5,80
1091.5,665.5,80
1092.5,665.5,80
1093.5,665.5,80
1094.5,665.5,80
1095.5,665.5,80
1096.5,665.5,80
1096.5,664.5,80
1097.5,664.5,80
1098.5,664.5,80
1098.5,663.5,80
1099.5,663.5,80
1100.5,663.5,80
1100.5,662.5,80
1081.5,20.5,81
1082.5,20.5,81
1082.5,19.5,81
1083.5,19.5,81
1084.5,19.5,81
1083.5,1035.5,82
1084.5,1035.5,82
1084.5,1034.5,82
1084.5,1034.5,83
1084.5,1033.5,83
1085.5,1033.5,83
1085.5,1032.5,83
1085.5,1031.5,83
1085.5,5.5,84
1086.5,5.5,84
1086.5,6.5,84
1087.5,6.5,84
1088.5,6.5,84
1088.5,7.5,84
1085.5,309.5,85
1085.5,308.5,85
1086.5,308.5,85
1086.5,307.5,85
1086.5,306.5,85
1086.5,305.5,85
1087.5,305.5,85
1087.5,304.5,85
1087.5,303.5,85
1088.5,303.5,85
1088.5,302.5,85
1089.5,302.5,85
1089.5,301.5,85
1090.5,301.5,85
1090.5,300.5,85
1090.5,299.5,85
1091.5,299.5,85
1091.5,298.5,85
1091.5,297.5,85
1092.5,297.5,85
1092.5,296.5,85
1092.5,295.5,85
1093.5,295.5,85
1094.5,295.5,85
1095.5,295.5,85
1096.5,295.5,85
1096.5,294.5,85
1097.5,294.5,85
1098.5,294.5,85
1098.5,293.5,85
1085.5,1031.5,86
1085.5,1030.5,86
1085.5,1029.5,86
1086.5,1029.5,86
1086.5,1028.5,86
1087.5,1028.5,86
1087.5,1027.5,86
1086.5,1027.5,86
1086.5,1026.5,86
1086.5,1025.5,86
1087.5,1025.5,86
1087.5,1024.5,86
1088.5,1024.5,86
1088.5,1023.5,86
1089.5,1023.5,86
1089.5,1022.5,86
1090.5,1022.5,86
1090.5,1021.5,86
1090.5,1020.5,86
1091.5,1020.5,86
1091.5,1019.5,86
1092.5,1019.5,86
1092.5,1018.5,86
1092.5,1017.5,86
1091.5,1017.5,86
1091.5,1016.5,86
1092.5,1016.5,86
1092.5,1015.5,86
1087.5,213.5,87
1087.5,212.5,87
1088.5,212.5,87
1088.5,211.5,87
1088.5,210.5,87
1092.5,1015.5,88
1093.5,1015.5,88
1093.5,1016.5,88
1094.5,1016.5,88
1095.5,1016.5,88
1096.5,1016.5,88
1093.5,202.5,89
1093.5,203.5,89
1096.5,1016.5,90
1096.5,1015.5,90
1096.5,1014.5,90
1097.5,1014.5,90
1097.5,1013.5,90
1097.5,1012.5,90
1097.5,1011.5,90
1098.5,1011.5,90
1098.5,1010.5,90
1099.5,1010.5,90
1099.5,1009.5,90
1100.5,1009.5,90
1101.5,1009.5,90
1101.5,1008.5,90
1102.5,1008.5,90
1102.5,1007.5,90
1100.5,662.5,91
1101.5,662.5,91
1102.5,662.5,91
1103.5,662.5,91
1104.5,662.5,91
1105.5,662.5,91
1106.5,662.5,91
1106.5,663.5,91
1107.5,663.5,91
1108.5,663.5,91
1109.5,663.5,91
1110.5,663.5,91
1111.5,663.5,91
1112.5,663.5,91
1113.5,663.5,91
1101.5,238.5,92
1101.5,237.5,92
1100.5,237.5,92
1100.5,236.5,92
1100.5,235.5,92
1100.5,234.5,92
1100.5,233.5,92
1100.5,232.5,92
1100.5,231.5,92
1100.5,230.5,92
1100.5,229.5,92
1101.5,229.5,92
1101.5,228.5,92
1102.5,228.5,92
1102.5,227.5,92
1102.5,226.5,92
1102.5,225.5,92
1103.5,225.5,92
1103.5,224.5,92
1103.5,223.5,92
1101.5,238.5,93
1102.5,238.5,93
1102.5,239.5,93
1102.5,240.5,93
1103.5,240.5,93
1103.5,241.5,93
1104.5,241.5,93
1105.5,241.5,93
1106.5,241.5,93
1107.5,241.5,93
1108.5,241.5,93
1102.5,1007.5,94
1102.5,1006.5,94
1103.5,1006.5,94
1103.5,1005.5,94
1104.5,1005.5,94
1104.5,1004.5,94
1105.5,1004.5,94
1105.5,1003.5,94
1106.5,1003.5,94
1106.5,1002.5,94
1107.5,1002.5,94
1107.5,1001.5,94
1108.5,1001.5,94
1108.5,226.5,95
1108.5,227.5,95
1108.5,228.5,95
1109.5,228.5,95
1109.5,229.5,95
1110.5,229.5,95
1110.5,230.5,95
1111.5,230.5,95
1111.5,231.5,95
1111.5,232.5,95
1112.5,232.5,95
1112.5,233.5,95
1112.5,234.5,95
1108.5,241.5,96
1109.5,241.5,96
1109.5,240.5,96
1109.5,239.5,96
1109.5,238.5,96
1109.5,237.5,96
1110.5,237.5,96
1110.5,236.5,96
1111.5,236.5,96
1111.5,235.5,96
1112.5,235.5,96
1108.5,1001.5,97
1108.5,1000.5,97
1109.5,1000.5,97
1110.5,1000.5,97
1110.5,999.5,97
1111.5,999.5,97
1111.5,998.5,97
1111.5,998.5,98
1111.5,997.5,98
1111.5,996.5,98
1112.5,996.5,98
1112.5,995.5,98
1113.5,995.5,98
1113.5,994.5,98
1114.5,994.5,98
1114.5,993.5,98
1115.5,993.5,98
1115.5,992.5,98
1115.5,991.5,98
1112.5,234.5,99
1112.5,235.5,99
1112.5,234.5,100
1113.5,234.5,100
1113.5,233.5,100
1113.5,232.5,100
1114.5,232.5,100
1115.5,232.5,100
1116.5,232.5,100
1117.5,232.5,100
1118.5,232.5,100
1119.5,232.5,100
1120.5,232.5,100
1120.5,231.5,100
1121.5,231.5,100
1113.5,663.5,101
1114.5,663.5,101
1114.5,662.5,101
1115.5,662.5,101
1115.5,663.5,101
1116.5,663.5,101
1116.5,662.5,101
1117.5,662.5,101
1117.5,661.5,101
1118.5,661.5,101
1119.5,661.5,101
1120.5,661.5,101
1121.5,661.5,101
1115.5,991.5,102
1116.5,991.5,102
1116.5,990.5,102
1116.5,990.5,103
1116.5,989.5,103
1117.5,989.5,103
1117.5,988.5,103
1118.5,988.5,103
1118.5,987.5,103
1118.5,986.5,103
1119.5,986.5,103
1119.5,985.5,103
1120.5,985.5,103
1120.5,984.5,103
1121.5,984.5,103
1121.5,983.5,103
1122.5,983.5,103
1122.5,982.5,103
1123.5,982.5,103
1121.5,661.5,104
1122.5,661.5,104
1122.5,660.5,104
1123.5,660.5,104
1124.5,660.5,104
1125.5,660.5,104
1126.5,660.5,104
1127.5,660.5,104
1128.5,660.5,104
1129.5,660.5,104
1130.5,660.5,104
1130.5,661.5,104
1131.5,661.5,104
1131.5,660.5,104
1132.5,660.5,104
1123.5,981.5,105
1123.5,980.5,105
1123.5,979.5,105
1124.5,979.5,105
1124.5,978.5,105
1125.5,978.5,105
1125.5,977.5,105
1126.5,977.5,105
1126.5,976.5,105
1127.5,976.5,105
1127.5,975.5,105
1127.5,974.5,105
1128.5,974.5,105
1128.5,973.5,105
1129.5,973.5,105
1129.5,972.5,105
1129.5,971.5,105
1130.5,971.5,105
1130.5,970.5,105
1130.5,969.5,105
1131.5,969.5,105
1131.5,968.5,105
1132.5,968.5,105
1132.5,967.5,105
1123.5,981.5,106
1123.5,982.5,106
1129.5,165.5,107
1130.5,165.5,107
1130.5,164.5,107
1130.5,164.5,108
1131.5,164.5,108
1132.5,164.5,108
1133.5,164.5,108
1134.5,164.5,108
1134.5,165.5,108
1130.5,645.5,109
1130.5,646.5,109
1131.5,646.5,109
1131.5,647.5,109
1131.5,648.5,109
1131.5,649.5,109
1131.5,650.5,109
1131.5,651.5,109
1131.5,652.5,109
1132.5,652.5,109
1132.5,653.5,109
1131.5,653.5,109
1131.5,654.5,109
1131.5,655.5,109
1131.5,656.5,109
1132.5,656.5,109
1132.5,657.5,109
1132.5,658.5,109
1132.5,659.5,109
1132.5,660.5,109
1132.5,660.5,110
1132.5,661.5,110
1133.5,661.5,110
1134.5,661.5,110
1135.5,661.5,110
1136.5,661.5,110
1136.5,660.5,110
1137.5,660.5,110
1132.5,967.5,111
1132.5,966.5,111
1133.5,966.5,111
1133.5,965.5,111
1133.5,965.5,112
1133.5,964.5,112
1134.5,964.5,112
1134.5,963.5,112
1135.5,963.5,112
1135.5,962.5,112
1135.5,961.5,112
1135.5,960.5,112
1136.5,960.5,112
1136.5,959.5,112
1137.5,959.5,112
1135.5,141.5,113
1136.5,141.5,113
1137.5,141.5,113
1138.5,141.5,113
1137.5,660.5,114
1137.5,659.5,114
1137.5,658.5,114
1138.5,658.5,114
1139.5,658.5,114
1140.5,658.5,114
1141.5,658.5,114
1141.5,659.5,114
1142.5,659.5,114
1142.5,660.5,114
1143.5,660.5,114
1144.5,660.5,114
1144.5,659.5,114
1145.5,659.5,114
1146.5,659.5,114
1146.5,658.5,114
1137.5,959.5,115
1137.5,958.5,115
1137.5,957.5,115
